run_id,question_id,question,category,rank,raw_file_name,normalized_file_name,score,is_relevant,relevant_files,label_status,error
20260715_185026,q013,低频声音在胸腔和血管周围组织中的传播特性是什么？,声音传播与组织建模,12,Pandia_等_-_2010_-_Physical_modeling_of_low-frequency_sound_propagation_through_human_thoracic_tissue.md,pandia 等 2010 physical modeling of low frequency sound propagation through human thoracic tissue,0,True,Pandia_等_-_2010_-_Physical_modeling_of_low-frequency_sound_propagation_through_human_thoracic_tissue.md;Narasimhan_等_-_2004_-_A_high_resolution_computer_model_for_sound_propagation_in_the_human_thorax_based_on_the_visible_huma.md;Wodicka_等_-_1989_-_A_model_of_acoustic_transmission_in_the_respiratory_system.md;Hession和Mccormack_-_2023_-_Modelling_the_acoustic_transmission_of_biological_tissue_at_low_frequencies.md,matched,
20260715_185026,q013,低频声音在胸腔和血管周围组织中的传播特性是什么？,声音传播与组织建模,13,Zhu_等_-_2019_-_Computational_modeling_and_analysis_of_murmurs_generated_by_modeled_aortic_stenoses.md,zhu 等 2019 computational modeling and analysis of murmurs generated by modeled aortic stenoses,0,False,Pandia_等_-_2010_-_Physical_modeling_of_low-frequency_sound_propagation_through_human_thoracic_tissue.md;Narasimhan_等_-_2004_-_A_high_resolution_computer_model_for_sound_propagation_in_the_human_thorax_based_on_the_visible_huma.md;Wodicka_等_-_1989_-_A_model_of_acoustic_transmission_in_the_respiratory_system.md;Hession和Mccormack_-_2023_-_Modelling_the_acoustic_transmission_of_biological_tissue_at_low_frequencies.md,matched,
20260715_185026,q013,低频声音在胸腔和血管周围组织中的传播特性是什么？,声音传播与组织建模,14,Hession和Mccormack_-_2023_-_Modelling_the_acoustic_transmission_of_biological_tissue_at_low_frequencies.md,hession和mccormack 2023 modelling the acoustic transmission of biological tissue at low frequencies,0,True,Pandia_等_-_2010_-_Physical_modeling_of_low-frequency_sound_propagation_through_human_thoracic_tissue.md;Narasimhan_等_-_2004_-_A_high_resolution_computer_model_for_sound_propagation_in_the_human_thorax_based_on_the_visible_huma.md;Wodicka_等_-_1989_-_A_model_of_acoustic_transmission_in_the_respiratory_system.md;Hession和Mccormack_-_2023_-_Modelling_the_acoustic_transmission_of_biological_tissue_at_low_frequencies.md,matched,
20260715_185026,q013,低频声音在胸腔和血管周围组织中的传播特性是什么？,声音传播与组织建模,15,Pandia_等_-_2010_-_Physical_modeling_of_low-frequency_sound_propagation_through_human_thoracic_tissue.md,pandia 等 2010 physical modeling of low frequency sound propagation through human thoracic tissue,0,True,Pandia_等_-_2010_-_Physical_modeling_of_low-frequency_sound_propagation_through_human_thoracic_tissue.md;Narasimhan_等_-_2004_-_A_high_resolution_computer_model_for_sound_propagation_in_the_human_thorax_based_on_the_visible_huma.md;Wodicka_等_-_1989_-_A_model_of_acoustic_transmission_in_the_respiratory_system.md;Hession和Mccormack_-_2023_-_Modelling_the_acoustic_transmission_of_biological_tissue_at_low_frequencies.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,1,Hsien-Yi_Wang_等_-_2014_-_Novel_noninvasive_approach_for_detecting_arteriovenous_fistula_stenosis.md,hsien yi wang 等 2014 novel noninvasive approach for detecting arteriovenous fistula stenosis,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,2,Khalili_等_-_2021_-_Spectral_decomposition_of_the_flow_and_characterization_of_the_sound_signals_through_stenoses_with_d.md,khalili 等 2021 spectral decomposition of the flow and characterization of the sound signals through stenoses with d,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,3,2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,2021 acoustic bruit transduction interface for non invasive vascular access monitoring,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,4,2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,2021 acoustic bruit transduction interface for non invasive vascular access monitoring,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,5,Ota_等_-_2020_-_Evaluation_of_hemodialysis_arteriovenous_bruit_by_deep_learning.md,ota 等 2020 evaluation of hemodialysis arteriovenous bruit by deep learning,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,6,Song_等_-_2023_-_An_effective_AI_model_for_automatically_detecting_arteriovenous_fistula_stenosis.md,song 等 2023 an effective ai model for automatically detecting arteriovenous fistula stenosis,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,7,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md,2018 skin coupled pvdf microphones for noninvasive vascular blood sound,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,8,Zhou_等_-_2023_-_Deep_learning_analysis_of_blood_flow_sounds_to_detect_arteriovenous_fistula_stenosis.md,zhou 等 2023 deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,9,Park_等_-_2022_-_Feasibility_of_deep_learning-based_analysis_of_auscultation_for_screening_significant_stenosis_of_na.md,park 等 2022 feasibility of deep learning based analysis of auscultation for screening significant stenosis of na,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,10,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md,2018 skin coupled pvdf microphones for noninvasive vascular blood sound,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,11,2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md,2019 vascular stenosis detection using temporal spectral differences in correlated acoustic,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,12,Khalili_等_-_2018_-_A_coupled_CFD-FEA_study_of_the_sound_generated_in_a_stenosed_artery_and_transmitted_through_tissue_l.md,khalili 等 2018 a coupled cfd fea study of the sound generated in a stenosed artery and transmitted through tissue l,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,13,2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md,2018 stenosis characterization and identification for dialysis vascular access,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,14,Hsien-Yi_Wang_等_-_2014_-_Novel_noninvasive_approach_for_detecting_arteriovenous_fistula_stenosis.md,hsien yi wang 等 2014 novel noninvasive approach for detecting arteriovenous fistula stenosis,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q014,无创血管听诊技术使用了哪些传感器和采集方法？,听诊与血管声音采集,15,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md,2018 skin coupled pvdf microphones for noninvasive vascular blood sound,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md;Hsien-Yi Wang 等 - 2014 - Novel noninvasive approach for detecting arteriovenous fistula stenosis.md;2019-Vascular_Stenosis_Detection_Using_Temporal-Spectral_Differences_in_Correlated_Acoustic.md;Zhou 等 - 2023 - Deep learning analysis of blood flow sounds to detect arteriovenous fistula stenosis.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,1,2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,2021 acoustic bruit transduction interface for non invasive vascular access monitoring,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,2,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md,2018 skin coupled pvdf microphones for noninvasive vascular blood sound,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,3,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md,2018 skin coupled pvdf microphones for noninvasive vascular blood sound,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,4,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md,2018 skin coupled pvdf microphones for noninvasive vascular blood sound,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,5,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md,2018 skin coupled pvdf microphones for noninvasive vascular blood sound,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,6,2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,2021 acoustic bruit transduction interface for non invasive vascular access monitoring,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,7,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md,2018 skin coupled pvdf microphones for noninvasive vascular blood sound,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,8,Liu_等_-_2025_-_Novel_fusion_architecture_of_multi-location_blood_flow_sounds_for_arteriovenous_fistula_stenosis_dia.md,liu 等 2025 novel fusion architecture of multi location blood flow sounds for arteriovenous fistula stenosis dia,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,9,Liu_等_-_2025_-_Novel_fusion_architecture_of_multi-location_blood_flow_sounds_for_arteriovenous_fistula_stenosis_dia.md,liu 等 2025 novel fusion architecture of multi location blood flow sounds for arteriovenous fistula stenosis dia,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,10,Hsien-Yi_Wang_等_-_2014_-_Novel_noninvasive_approach_for_detecting_arteriovenous_fistula_stenosis.md,hsien yi wang 等 2014 novel noninvasive approach for detecting arteriovenous fistula stenosis,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,11,2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,2021 acoustic bruit transduction interface for non invasive vascular access monitoring,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,12,Hsien-Yi_Wang_等_-_2014_-_Novel_noninvasive_approach_for_detecting_arteriovenous_fistula_stenosis.md,hsien yi wang 等 2014 novel noninvasive approach for detecting arteriovenous fistula stenosis,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,13,Ota_等_-_2020_-_Evaluation_of_hemodialysis_arteriovenous_bruit_by_deep_learning.md,ota 等 2020 evaluation of hemodialysis arteriovenous bruit by deep learning,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,14,2018-Stenosis_Characterization_and_Identification_for_Dialysis_Vascular_Access.md,2018 stenosis characterization and identification for dialysis vascular access,0,False,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q015,PVDF麦克风在血管声音采集中有什么优势？,听诊与血管声音采集,15,2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,2021 acoustic bruit transduction interface for non invasive vascular access monitoring,0,True,2018-SKIN-COUPLED_PVDF_MICROPHONES_FOR_NONINVASIVE_VASCULAR_BLOOD_SOUND.md;2021-Acoustic_Bruit_Transduction_Interface_for_Non-Invasive_Vascular_Access_Monitoring.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,1,fbioe-08-00846.md,fbioe 08 00846,0,False,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,2,Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,numerical simulation of the fluid structure interactions in a compliant patientspecific arteriovenous fistula,0,True,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,3,Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,numerical simulation of the fluid structure interactions in a compliant patientspecific arteriovenous fistula,0,True,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,4,Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,numerical simulation of the fluid structure interactions in a compliant patientspecific arteriovenous fistula,0,True,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,5,Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,numerical simulation of the fluid structure interactions in a compliant patientspecific arteriovenous fistula,0,True,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,6,Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,numerical simulation of the fluid structure interactions in a compliant patientspecific arteriovenous fistula,0,True,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,7,fbioe-08-00846.md,fbioe 08 00846,0,False,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,8,Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,numerical simulation of the fluid structure interactions in a compliant patientspecific arteriovenous fistula,0,True,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,9,fbioe-08-00846.md,fbioe 08 00846,0,False,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,10,Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,numerical simulation of the fluid structure interactions in a compliant patientspecific arteriovenous fistula,0,True,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,11,fbioe-08-00846.md,fbioe 08 00846,0,False,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,12,fbioe-08-00846.md,fbioe 08 00846,0,False,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,13,fbioe-08-00846.md,fbioe 08 00846,0,False,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
20260715_185026,q016,动静脉瘘的数值建模方法有哪些？如何模拟真实瘘管几何？,动静脉瘘建模,14,fbioe-08-00846.md,fbioe 08 00846,0,False,动静脉瘘建模.md;Numerical_simulation_of_the_fluid_structure_interactions_in_a_compliant_patientspecific_arteriovenous_fistula.md,matched,
